3.023,0.684,1.558,0.680,2.0
3.001,0.682,1.565,0.700,2.0
2.981,0.656,1.572,0.719,2.0
2.965,0.646,1.579,0.738,2.0
2.659,0.650,1.585,0.757,2.0
2.641,0.634,1.592,0.776,2.0
2.651,0.625,1.599,0.795,2.0
2.885,0.623,1.606,0.814,2.0
2.866,0.614,1.613,0.833,2.0
2.581,0.613,1.619,0.852,2.0
2.828,0.607,1.626,0.871,2.0
2.549,0.599,1.633,0.889,2.0
2.544,0.597,1.639,0.908,2.0
2.505,0.593,1.646,0.927,2.0
2.471,0.589,1.652,0.946,2.0
2.466,0.589,1.659,0.964,2.0
2.715,0.587,1.669,0.982,2.0
2.696,0.585,1.673,1.001,2.0
2.281,0.606,1.679,1.020,2.0
2.261,0.598,1.686,1.038,2.0
2.248,0.593,1.693,1.056,2.0
2.630,0.584,1.700,1.074,2.0
2.604,0.597,1.707,1.093,2.0
2.585,0.574,1.714,1.111,2.0
2.565,0.568,1.722,1.131,2.0
2.546,0.559,1.729,1.149,2.0
2.527,0.553,1.736,1.169,2.0
2.508,0.547,1.744,1.188,2.0
2.486,0.540,1.751,1.207,2.0
2.468,0.534,1.758,1.226,2.0
2.448,0.528,1.766,1.245,2.0
2.432,0.520,1.773,1.263,2.0
2.410,0.518,1.781,1.282,2.0
2.394,0.525,1.789,1.301,2.0
2.372,0.501,1.796,1.319,2.0
2.353,0.497,1.804,1.338,2.0
2.338,0.491,1.812,1.356,3.0
2.316,0.481,1.820,1.375,3.0
2.297,0.476,1.827,1.394,3.0
1.914,0.471,1.835,1.412,3.0
1.889,0.464,1.842,1.431,3.0
1.877,0.463,1.849,1.448,3.0
2.225,0.461,1.856,1.465,3.0
2.209,0.460,1.862,1.480,3.0
2.194,0.461,1.868,1.495,3.0
2.180,0.458,1.874,1.509,3.0
2.166,0.457,1.880,1.523,3.0
1.877,0.515,1.885,1.535,2.0
1.879,0.474,1.890,1.547,3.0
2.130,0.471,1.894,1.558,3.0
2.120,0.467,1.899,1.569,3.0
1.838,0.460,1.903,1.579,3.0
1.827,0.460,1.907,1.589,3.0
2.090,0.464,1.911,1.598,3.0
2.081,0.458,1.915,1.607,3.0
1.840,0.458,1.919,1.616,3.0
1.832,0.468,1.923,1.624,3.0
1.791,0.567,1.927,1.633,2.0
1.780,0.598,1.930,1.641,2.0
1.776,0.537,1.934,1.650,2.0
1.839,0.562,1.939,1.659,2.0
2.025,0.578,1.943,1.668,2.0
2.011,3.134,1.948,1.678,1.0
2.000,0.515,1.957,1.689,2.0
1.987,0.489,1.958,1.701,3.0
1.974,0.495,1.962,1.712,2.0
1.960,1.434,1.966,1.725,1.0
1.945,1.426,1.970,1.739,1.0
1.930,1.422,1.974,1.754,1.0
1.914,1.415,1.978,1.769,1.0
1.897,1.413,1.981,1.785,1.0
1.881,1.407,1.935,1.802,1.0
1.865,1.406,1.922,1.819,1.0
1.848,1.404,1.893,1.836,1.0
1.831,1.402,1.924,1.853,1.0
1.815,1.403,1.995,1.870,1.0
1.798,1.398,1.998,1.887,1.0
1.781,1.396,1.992,1.907,1.0
1.764,1.397,1.979,1.924,1.0
1.748,1.395,1.964,1.938,1.0
1.732,1.393,1.954,1.953,1.0
1.647,1.394,1.790,1.968,1.0
1.631,1.406,1.767,1.981,1.0
1.628,1.405,1.744,1.994,1.0
1.612,1.390,1.710,2.008,1.0
1.596,1.388,1.691,2.021,1.0
1.557,1.387,1.698,2.034,1.0
1.559,1.386,1.806,2.047,1.0
1.581,1.387,1.815,2.064,1.0
1.463,0.715,1.630,2.077,2.0
1.458,0.709,1.615,2.093,2.0
1.370,0.723,1.598,2.105,2.0
1.367,0.724,1.585,2.117,2.0
1.429,0.730,1.580,2.129,2.0
1.417,0.798,1.567,2.141,2.0
1.347,0.848,1.551,2.159,2.0
1.332,2.171,1.537,2.166,1.0
1.323,2.177,1.521,2.150,1.0
1.312,2.185,1.508,2.161,1.0
1.300,2.197,1.494,2.627,1.0
1.284,2.208,1.481,2.647,1.0
1.274,2.224,1.467,2.247,1.0
1.261,2.233,1.458,2.264,1.0
1.251,2.241,1.447,2.307,1.0
1.242,2.252,1.435,2.322,1.0
1.226,2.261,1.424,2.331,1.0
1.213,2.267,1.414,3.253,1.0
1.197,0.862,1.405,3.264,2.0
1.182,2.282,1.398,3.278,1.0
1.170,0.868,1.391,3.294,2.0
1.158,2.295,1.385,2.366,1.0
1.144,2.302,1.380,2.364,1.0
1.133,0.819,1.374,2.385,2.0
1.118,0.821,1.371,2.358,2.0
1.103,0.824,1.366,2.341,2.0
1.089,0.826,1.361,3.387,2.0
1.074,0.828,1.355,3.405,2.0
1.059,0.830,1.350,3.427,2.0
1.042,0.828,1.345,2.395,2.0
1.025,0.823,1.342,2.419,2.0
1.007,0.797,1.337,2.437,2.0
0.985,0.792,1.333,2.452,2.0
0.967,0.795,1.329,2.467,2.0
0.947,0.794,1.325,2.486,2.0
0.928,0.797,1.321,2.506,2.0
0.908,0.800,1.317,2.519,2.0
0.889,0.804,1.313,2.542,4.0
0.869,0.808,1.309,2.562,4.0
0.849,0.812,1.305,2.578,4.0
0.830,0.813,1.301,2.601,4.0
0.811,0.817,1.297,2.619,4.0
0.793,0.822,1.294,2.637,4.0
0.780,0.824,1.292,2.650,4.0
0.778,0.825,1.293,2.653,4.0
0.784,0.823,1.295,2.657,4.0
0.785,0.819,1.296,3.658,4.0
0.786,0.819,1.296,3.651,4.0
0.786,0.818,1.296,3.660,4.0
0.786,0.817,1.296,3.650,4.0
0.785,0.817,1.297,3.647,4.0
0.785,0.816,1.294,3.646,4.0
0.785,0.816,1.294,3.646,4.0
0.785,0.815,1.294,3.645,4.0
0.785,0.814,1.295,3.642,4.0
0.784,0.813,1.296,3.644,4.0
0.780,0.812,1.297,3.644,4.0
0.780,0.811,1.298,3.643,4.0
0.779,0.810,1.299,3.642,4.0
0.779,0.808,1.301,3.642,4.0
0.778,0.807,1.303,3.642,4.0
0.777,0.805,1.306,3.646,4.0
0.780,0.808,1.308,3.645,4.0
0.779,0.813,1.313,3.645,4.0
0.779,0.825,1.315,3.647,4.0
0.779,0.817,1.317,3.643,4.0
0.778,0.812,1.315,3.639,4.0
0.776,0.808,1.317,3.635,4.0
0.771,0.803,1.318,3.638,4.0
0.770,0.803,1.320,3.644,4.0
0.769,0.802,1.322,3.642,4.0
0.768,0.828,1.324,3.645,4.0
0.767,0.878,1.327,4.846,4.0
0.769,0.863,1.329,0.808,4.0
0.769,0.871,1.335,0.796,4.0
0.769,0.820,1.343,0.790,4.0
0.778,0.800,1.355,0.787,4.0
0.803,0.792,1.360,0.785,4.0
0.774,0.789,1.345,0.789,4.0
0.767,0.788,1.349,0.789,4.0
0.766,0.782,1.355,0.776,4.0
0.769,0.791,1.360,0.775,4.0
0.776,0.767,1.370,0.774,4.0
0.831,0.761,1.441,0.769,4.0
0.792,0.758,1.905,0.767,4.0
0.854,0.755,1.907,0.766,4.0
0.894,0.755,1.398,0.766,4.0
1.182,0.752,1.400,0.765,2.0
0.892,0.746,1.380,0.765,4.0
1.346,0.743,1.407,0.765,2.0
1.349,0.741,1.413,0.765,2.0
1.349,0.737,1.413,0.766,2.0
1.348,0.737,1.412,0.767,2.0
1.346,0.741,1.409,0.768,2.0
1.342,0.737,1.404,0.769,2.0
1.340,0.740,1.404,0.771,2.0
1.339,0.736,1.405,0.772,2.0
1.338,0.735,1.404,0.773,2.0
1.341,0.738,1.401,0.774,2.0
1.337,0.738,1.403,0.775,2.0
1.340,0.738,1.403,0.775,2.0
1.336,0.738,1.401,0.776,2.0
1.332,0.741,1.397,0.780,2.0
1.325,0.740,1.387,0.786,2.0
1.316,0.732,1.378,0.795,2.0
1.305,0.742,1.367,0.806,2.0
1.292,0.726,1.355,0.819,2.0
1.278,0.720,1.340,0.836,2.0
1.265,0.714,1.325,0.852,2.0
1.248,0.708,1.309,0.869,2.0
1.231,0.705,1.294,0.887,2.0
1.213,0.698,1.277,0.905,2.0
1.195,0.692,1.581,0.923,2.0
1.176,0.702,1.830,0.941,2.0
1.157,0.681,1.821,0.960,2.0
1.138,0.680,1.809,0.979,2.0
1.119,0.682,1.800,0.998,2.0
1.100,0.722,1.791,1.017,2.0
0.943,0.654,1.780,1.033,2.0
0.923,0.650,1.130,1.055,2.0
0.899,0.641,1.110,1.075,4.0
0.881,0.669,1.091,1.094,4.0
0.864,0.627,1.068,1.114,4.0
0.847,0.623,1.745,1.134,4.0
0.830,0.619,1.738,1.153,4.0
0.816,0.613,1.729,1.170,4.0
0.803,0.601,1.724,1.186,4.0
0.818,0.589,1.721,1.195,4.0
0.917,0.586,1.726,1.194,2.0
0.920,0.586,1.726,1.191,2.0
0.921,0.586,1.728,1.189,2.0
0.921,0.586,1.724,1.190,2.0
0.919,0.586,1.720,1.192,2.0
0.917,0.585,1.720,1.194,2.0
0.915,0.584,1.722,1.195,2.0
0.913,0.584,1.721,1.197,2.0
0.912,0.584,1.717,1.199,2.0
0.911,0.584,1.720,1.199,2.0
0.910,0.583,1.720,1.201,2.0
0.908,0.583,1.716,1.202,2.0
0.907,0.582,1.715,1.203,2.0
0.906,0.582,1.718,1.205,2.0
0.904,0.581,1.717,1.207,2.0
0.902,0.581,1.712,1.209,2.0
0.900,0.581,1.714,1.211,4.0
0.899,0.581,1.717,1.212,4.0
0.898,0.580,1.717,1.213,4.0
0.897,0.580,1.717,1.214,4.0
0.896,0.579,1.717,1.215,4.0
0.895,0.579,1.717,1.215,4.0
0.895,0.578,1.717,1.215,4.0
0.895,0.578,1.718,1.215,4.0
0.896,0.577,1.719,1.215,4.0
0.896,0.576,1.721,1.214,4.0
0.896,0.575,1.725,1.214,4.0
0.896,0.574,1.727,1.214,4.0
0.897,0.572,1.732,1.213,4.0
0.897,0.570,1.734,1.213,4.0
0.898,0.569,1.734,1.128,4.0
0.899,0.567,1.629,1.105,4.0
0.900,0.566,1.737,1.217,4.0
0.899,0.564,1.735,1.227,4.0
0.898,0.563,1.737,5.000,4.0
0.897,0.560,1.739,5.000,4.0
0.897,0.557,1.741,5.000,4.0
0.896,0.555,1.744,1.093,4.0
0.896,0.553,1.749,1.088,4.0
0.896,0.551,1.766,1.087,4.0
0.896,0.549,1.768,1.086,4.0
0.896,0.548,2.611,1.088,4.0
0.895,0.546,2.133,1.091,4.0
0.894,0.544,1.286,5.000,4.0
0.893,0.541,1.280,2.508,4.0
0.892,0.538,2.615,1.094,4.0
0.891,0.535,2.617,1.086,4.0
0.891,0.533,2.619,1.084,4.0
0.891,0.532,2.621,1.084,4.0
0.894,0.530,2.634,1.083,4.0
0.894,0.529,2.634,0.581,4.0
0.892,0.530,2.879,0.573,4.0
0.887,0.524,2.881,0.568,4.0
0.886,0.526,2.885,0.571,4.0
0.884,0.532,2.883,0.570,4.0
0.882,0.531,2.885,0.572,4.0
0.881,0.527,2.887,0.568,4.0
0.880,0.527,2.889,0.549,4.0
0.880,0.526,2.891,0.591,4.0
0.879,0.526,2.893,0.571,4.0
0.882,0.535,2.895,0.547,4.0
0.881,0.914,2.901,0.533,4.0
1.325,0.907,1.253,0.522,1.0
1.761,0.902,1.247,0.519,1.0
0.880,0.708,1.250,0.513,4.0
0.879,0.699,1.277,0.511,4.0
0.878,0.696,1.274,0.512,4.0
0.878,0.697,1.270,0.513,4.0
0.878,0.700,1.272,0.512,4.0
0.878,0.695,1.255,0.514,4.0
0.878,0.694,1.256,0.513,4.0
0.881,0.693,1.259,0.512,4.0
0.881,0.692,4.735,0.511,4.0
0.887,0.691,1.274,0.516,4.0
0.888,0.690,1.258,0.516,4.0
0.891,0.692,1.252,0.506,4.0
0.904,0.711,1.254,0.502,2.0
1.744,0.541,1.251,0.500,2.0
1.750,0.542,1.252,0.499,2.0
1.753,0.867,1.253,0.498,2.0
1.751,0.867,1.253,0.500,2.0
1.745,0.551,1.255,0.504,2.0
1.741,0.863,1.257,0.509,2.0
1.732,0.567,1.261,0.518,2.0
1.721,0.571,1.267,0.528,2.0
1.707,0.583,1.273,0.540,2.0
0.960,0.842,1.279,0.553,2.0
1.677,0.835,1.286,0.567,2.0
0.975,0.827,1.294,0.582,2.0
1.642,0.819,1.302,0.598,2.0
1.627,0.811,1.311,0.614,2.0
0.948,0.802,1.319,0.625,2.0
0.887,0.794,1.328,0.638,4.0
0.923,0.714,1.337,0.655,2.0
0.866,0.774,1.345,0.673,4.0
0.873,0.768,1.350,0.687,4.0
0.851,0.759,1.358,0.704,4.0
0.837,0.751,1.366,0.721,4.0
0.824,0.742,1.377,0.737,4.0
0.817,0.735,1.383,0.751,4.0
1.459,0.725,1.389,0.759,2.0
0.863,0.722,1.391,0.758,4.0
1.462,0.722,1.391,0.755,2.0
1.462,0.723,1.390,0.754,2.0
1.460,0.722,1.391,0.756,2.0
1.459,0.721,1.389,0.758,2.0
1.458,0.721,1.392,0.759,2.0
1.457,0.720,1.393,0.760,2.0
1.456,0.719,1.393,0.762,2.0
1.454,0.719,1.393,0.763,2.0
1.453,0.719,1.393,0.764,2.0
0.921,0.718,1.394,0.765,2.0
0.920,0.718,1.395,0.766,2.0
0.914,0.717,1.395,0.768,2.0
0.912,0.716,1.396,0.770,2.0
0.913,0.714,1.398,0.773,2.0
1.436,0.711,1.400,0.779,2.0
1.428,0.707,1.404,0.788,2.0
1.417,0.702,1.408,0.798,2.0
1.407,0.697,1.413,0.810,2.0
1.392,0.691,1.419,0.825,2.0
1.376,0.685,1.428,0.839,2.0
1.359,0.678,1.435,0.855,2.0
1.341,0.670,1.443,0.873,2.0
1.325,0.663,1.454,0.891,2.0
0.819,0.656,1.465,0.909,4.0
1.284,0.649,1.523,0.928,2.0
1.264,0.641,1.528,0.947,2.0
1.247,0.633,1.537,0.965,2.0
1.225,0.625,1.556,0.984,2.0
1.205,0.617,1.556,1.003,2.0
1.187,0.610,1.571,1.020,2.0
1.166,0.602,3.090,1.038,2.0
1.149,0.595,1.596,1.054,2.0
1.132,0.589,3.104,1.071,2.0
1.115,0.582,3.110,1.088,2.0
1.098,0.575,3.117,1.104,2.0
1.078,0.568,3.123,1.120,2.0
1.064,0.562,3.129,1.137,2.0
0.733,0.555,3.136,1.154,4.0
0.715,0.550,3.143,1.172,4.0
1.010,0.543,3.048,1.190,2.0
0.992,0.540,3.157,1.209,2.0
0.689,0.530,3.164,1.227,4.0
0.712,0.524,3.171,1.244,4.0
0.692,0.516,3.176,1.263,4.0
0.676,0.512,3.182,1.276,4.0
0.651,0.515,3.188,1.290,4.0
0.693,0.498,3.196,1.297,4.0
0.712,0.496,3.194,1.298,4.0
0.910,0.495,3.194,1.295,2.0
0.907,0.495,3.195,1.294,2.0
0.906,0.494,3.195,1.295,3.0
0.905,0.494,3.195,1.292,3.0
0.904,0.493,3.198,1.297,3.0
0.900,0.491,3.197,1.297,4.0
0.772,0.488,3.201,1.302,4.0
0.766,0.486,3.200,1.309,4.0
0.885,0.484,3.205,1.316,4.0
0.878,0.482,3.205,1.324,4.0
0.874,0.480,3.207,1.331,4.0
0.866,0.478,3.208,1.336,4.0
0.863,0.477,3.210,1.338,4.0
0.860,0.476,3.210,1.336,4.0
0.860,0.475,3.211,1.336,4.0
0.859,0.474,1.796,1.336,4.0
0.857,0.473,1.793,1.337,4.0
0.856,0.472,1.813,1.337,4.0
0.855,0.472,1.798,1.338,4.0
0.852,0.471,1.755,1.338,4.0
0.851,0.471,3.213,1.338,4.0
0.848,0.469,3.217,1.338,4.0
0.850,0.468,3.220,1.341,4.0
0.846,0.466,1.925,1.339,4.0
0.848,0.464,1.925,1.339,4.0
0.851,0.461,1.922,1.339,4.0
0.850,0.459,1.925,1.086,4.0
0.853,0.457,1.935,1.358,4.0
1.493,0.455,1.826,1.075,3.0
1.492,0.453,1.768,1.067,3.0
1.200,0.451,1.815,1.065,3.0
1.199,0.449,1.836,1.030,3.0
1.197,0.448,1.781,1.026,3.0
1.196,0.448,1.779,1.003,3.0
1.195,0.448,1.779,1.004,3.0
1.195,0.448,1.776,0.979,3.0
1.196,0.448,1.782,1.004,3.0
1.195,0.448,1.782,0.976,3.0
1.195,0.448,1.776,1.004,3.0
1.194,0.448,1.779,1.032,3.0
1.193,0.449,1.776,1.006,3.0
1.191,0.449,1.780,0.980,3.0
1.191,0.450,1.780,0.981,3.0
1.190,0.451,1.781,0.986,3.0
1.570,0.453,1.936,0.992,3.0
1.206,0.454,1.839,0.999,3.0
1.558,0.455,1.840,1.006,3.0
1.549,0.456,1.845,0.897,3.0
1.540,0.457,1.847,0.902,3.0
1.534,0.459,1.472,0.910,3.0
1.553,0.461,1.477,0.919,3.0
1.540,0.463,1.485,0.931,3.0
1.504,0.466,1.495,0.940,3.0
1.493,0.468,1.503,0.949,3.0
1.476,0.471,1.513,0.976,3.0
1.467,0.474,1.523,0.986,3.0
1.488,0.476,1.990,1.202,3.0
1.463,0.479,1.995,1.211,3.0
1.468,0.482,1.557,1.217,3.0
1.459,0.485,1.556,0.795,3.0
1.424,0.488,1.568,0.801,3.0
1.414,0.491,2.015,0.817,3.0
1.428,0.494,2.019,0.599,3.0
1.418,0.498,2.023,0.572,2.0
1.380,0.502,2.027,0.568,2.0
1.370,0.505,2.035,0.567,2.0
1.360,0.509,1.625,0.567,2.0
1.347,0.513,1.806,0.568,2.0
1.338,0.519,1.805,0.576,2.0
1.325,0.525,1.862,0.582,2.0
1.310,0.532,1.798,0.585,2.0
1.295,0.540,1.797,0.602,2.0
1.279,0.548,1.845,0.612,2.0
1.297,0.556,1.734,0.635,2.0
1.284,0.564,1.744,0.628,2.0
1.270,0.574,1.754,0.655,2.0
1.257,0.582,1.777,0.649,2.0
1.374,0.591,2.093,0.673,2.0
1.364,0.601,3.095,0.687,2.0
1.351,0.610,1.848,0.693,2.0
1.341,0.619,2.799,0.705,2.0
1.329,0.628,2.809,0.703,2.0
1.319,0.638,1.877,0.723,2.0
1.310,0.647,1.874,0.878,2.0
1.301,0.657,1.875,1.620,2.0
1.292,0.666,1.876,0.939,2.0
1.511,0.676,2.875,1.661,2.0
1.495,0.685,1.850,1.483,2.0
1.476,0.698,1.852,0.984,2.0
1.451,0.705,1.850,1.421,2.0
1.434,0.715,1.852,1.537,2.0
1.419,0.724,1.855,1.557,2.0
0.940,0.727,1.853,1.579,2.0
0.917,0.730,1.856,1.596,2.0
0.897,0.736,1.858,1.555,4.0
0.878,0.743,1.925,1.676,4.0
0.862,0.750,1.925,1.598,4.0
0.846,0.757,1.931,1.565,4.0
0.831,0.765,2.021,1.696,4.0
0.816,0.769,2.020,1.917,4.0
0.804,0.779,2.026,1.936,4.0
0.795,0.783,2.025,1.946,4.0
0.794,0.782,2.030,1.966,4.0
0.799,0.780,1.970,0.884,4.0
0.799,0.780,1.946,0.881,4.0
0.799,0.783,1.892,0.873,4.0
0.799,0.782,1.889,0.875,4.0
0.803,0.786,1.892,0.874,4.0
1.257,0.785,1.893,0.843,2.0
1.257,0.788,1.893,0.839,2.0
1.264,0.811,1.891,0.837,2.0
1.273,0.807,1.896,0.832,2.0
1.415,0.812,2.905,0.833,2.0
1.275,0.817,2.903,0.838,2.0
1.273,0.820,2.899,0.842,2.0
1.400,0.828,1.894,0.846,2.0
1.389,0.802,1.896,0.848,2.0
1.223,0.806,1.897,0.859,2.0
1.362,0.814,1.899,0.863,2.0
1.190,0.827,1.901,0.872,2.0
1.172,0.837,1.903,0.885,2.0
1.156,0.850,1.906,0.901,2.0
1.137,0.868,1.908,0.937,2.0
1.122,0.875,1.914,0.891,2.0
1.106,0.900,1.917,5.000,2.0
1.086,0.899,2.808,5.000,2.0
1.070,0.904,2.394,5.000,1.0
1.052,0.904,1.967,1.279,1.0
1.036,0.908,2.372,1.574,1.0
1.018,0.908,2.350,1.602,1.0
1.001,0.906,2.347,1.627,1.0
0.983,0.910,2.783,1.631,1.0
0.967,0.946,2.725,1.302,1.0
0.954,0.988,2.711,5.000,1.0
0.938,0.911,2.276,1.391,1.0
0.922,0.909,2.154,1.815,1.0
0.907,0.911,2.679,2.356,1.0
0.892,0.912,2.142,1.392,4.0
0.878,0.914,1.988,1.575,4.0
0.861,0.919,1.997,1.408,4.0
0.849,0.918,2.259,1.567,4.0
0.837,0.920,2.254,1.622,4.0
0.827,0.922,2.629,1.626,4.0
0.825,0.921,2.249,1.635,4.0
0.827,0.916,2.260,2.449,4.0
0.829,0.914,2.144,1.477,4.0
0.829,0.914,1.990,1.473,4.0
0.829,0.914,1.990,1.425,4.0
0.829,0.914,1.990,1.418,4.0
0.828,0.913,2.012,1.470,4.0
0.831,0.912,2.010,1.414,4.0
0.831,0.911,2.094,1.469,4.0
0.826,0.897,2.016,5.000,4.0
0.825,0.897,2.643,5.000,4.0
0.823,0.893,2.358,1.688,4.0
0.821,0.888,2.645,1.313,4.0
0.820,1.001,2.387,1.432,4.0
0.819,0.904,2.560,1.628,4.0
0.817,0.897,2.651,1.484,4.0
0.816,0.499,2.009,5.000,4.0
0.816,0.489,2.029,1.060,4.0
0.815,0.484,2.032,1.361,4.0
0.817,0.482,2.173,1.450,4.0
0.858,0.483,2.037,1.045,4.0
0.860,0.502,2.257,1.053,4.0
0.818,0.837,2.605,1.420,4.0
0.817,0.833,2.588,1.039,4.0
0.817,0.482,2.681,1.027,4.0
0.820,0.472,2.050,1.024,4.0
0.827,0.469,2.651,1.025,4.0
0.844,0.467,2.605,1.007,4.0
0.917,0.468,2.607,1.001,3.0
0.916,0.802,2.608,0.992,2.0
0.925,0.799,2.609,0.974,2.0
1.713,0.796,2.608,0.974,2.0
1.713,0.795,2.609,0.971,2.0
1.711,0.795,2.609,0.973,2.0
1.705,0.795,2.610,0.979,2.0
1.699,0.793,2.615,1.037,2.0
1.689,0.789,2.619,1.034,2.0
1.681,0.785,2.624,1.004,2.0
1.668,0.481,2.629,1.054,3.0
1.653,0.476,2.100,1.027,3.0
1.636,0.478,2.642,1.039,3.0
1.616,0.484,2.249,1.118,3.0
1.603,0.487,2.622,1.060,3.0
1.586,0.497,2.606,1.067,2.0
1.571,0.507,2.011,1.074,2.0
1.556,0.736,2.559,1.082,2.0
1.552,0.731,1.859,1.089,2.0
1.555,0.726,1.837,1.097,2.0
2.482,0.720,1.974,1.106,2.0
2.468,0.714,1.918,1.116,2.0
2.453,0.709,1.823,1.127,2.0
2.437,0.577,1.697,1.139,2.0
2.421,0.571,2.479,1.152,2.0
2.404,0.580,1.633,1.165,2.0
2.386,0.598,1.703,1.178,2.0
2.371,0.604,1.627,1.192,2.0
2.352,0.616,1.611,1.206,2.0
2.334,0.629,1.608,1.228,2.0
2.315,0.642,1.617,1.239,2.0
2.296,0.648,1.609,1.254,2.0
2.277,0.641,1.628,1.270,2.0
2.258,0.634,1.680,0.698,2.0
2.240,0.626,2.293,0.711,2.0
2.221,0.621,1.668,0.721,2.0
2.002,0.616,2.255,1.327,2.0
1.985,0.606,1.770,1.343,2.0
1.965,0.601,2.220,0.760,2.0
1.944,0.591,1.942,0.783,2.0
1.924,0.585,1.933,1.363,2.0
1.900,0.580,1.932,1.384,2.0
1.880,0.571,1.937,1.402,2.0
1.098,0.565,1.936,0.837,2.0
1.076,0.558,1.932,1.429,2.0
1.054,0.552,1.931,1.446,2.0
1.032,0.545,1.898,1.464,2.0
1.007,0.539,1.902,1.479,2.0
0.991,0.534,1.902,1.496,2.0
0.969,0.528,1.899,1.518,2.0
0.950,0.518,1.903,1.533,2.0
0.932,0.514,1.910,1.551,2.0
0.913,0.505,1.937,1.566,2.0
0.896,0.501,1.913,0.963,4.0
0.878,0.495,1.895,0.970,4.0
0.861,0.488,1.877,0.986,4.0
0.843,0.481,1.859,0.995,4.0
0.826,0.475,1.849,1.006,4.0
0.810,0.472,1.835,1.017,4.0
1.553,0.466,1.836,1.026,3.0
1.542,0.458,1.838,1.026,3.0
1.543,0.453,1.841,1.024,3.0
1.545,0.453,1.844,1.022,3.0
1.544,0.453,1.846,1.022,3.0
1.542,0.453,1.844,1.024,3.0
1.541,0.452,1.841,1.025,3.0
1.541,0.452,1.840,1.025,3.0
1.540,0.452,1.840,1.022,3.0
1.541,0.452,1.840,1.025,3.0
1.541,0.452,1.837,1.025,3.0
1.540,0.452,1.839,1.025,3.0
1.540,0.452,1.839,1.025,3.0
1.540,0.452,1.839,1.025,3.0
1.539,0.451,1.839,1.025,3.0
1.537,0.451,1.840,1.024,3.0
0.504,0.449,1.831,1.026,4.0
0.503,0.447,1.827,1.029,4.0
0.501,0.445,1.821,1.034,4.0
0.500,0.442,1.819,1.038,4.0
0.495,0.439,1.820,1.042,4.0
0.497,0.437,1.914,1.046,4.0
0.496,0.435,1.917,1.050,4.0
0.496,0.433,1.918,1.052,4.0
0.747,0.432,1.918,1.051,4.0
0.744,0.432,1.918,1.050,4.0
0.745,0.432,1.919,1.049,4.0
0.742,0.431,1.916,1.048,4.0
0.742,0.431,1.785,1.047,4.0
0.742,0.427,1.787,1.064,4.0
0.741,0.426,1.787,1.504,4.0
0.741,0.425,1.790,1.043,4.0
0.738,0.427,1.795,1.038,4.0
0.738,0.426,1.798,1.038,4.0
0.738,0.426,1.793,1.038,4.0
0.741,0.426,3.082,1.037,4.0
0.740,0.425,3.083,1.037,4.0
0.743,0.424,1.804,1.035,4.0
1.493,0.423,2.065,1.031,3.0
1.496,0.422,1.806,1.030,3.0
1.732,0.420,1.808,1.029,3.0
1.731,0.418,1.814,1.028,3.0
1.731,0.418,1.817,1.028,3.0
1.731,0.418,1.813,1.028,3.0
1.732,0.418,1.813,1.028,3.0
1.731,0.418,1.813,1.028,3.0
1.731,0.418,5.000,1.028,3.0
1.731,0.418,1.813,1.028,3.0
1.731,0.418,1.813,1.028,3.0
1.731,0.418,1.813,1.028,3.0
1.731,0.418,1.810,1.028,3.0
1.729,0.418,1.812,1.030,3.0
1.726,0.418,1.812,1.033,3.0
1.721,0.417,1.828,1.037,3.0
1.714,0.417,2.006,1.042,3.0
1.707,0.416,1.937,1.049,3.0
1.698,0.416,1.995,1.056,3.0
1.689,0.416,1.958,1.065,3.0
1.679,0.416,1.928,1.074,3.0
1.668,0.416,1.926,1.083,3.0
1.657,0.416,1.919,1.093,3.0
1.647,0.416,1.958,1.103,3.0
1.636,0.417,1.939,1.116,3.0
1.411,0.418,1.919,1.126,3.0
1.615,0.420,1.906,1.136,3.0
1.604,0.421,1.903,1.147,3.0
1.594,0.422,1.715,1.157,3.0
1.584,0.423,1.706,1.168,3.0
1.360,0.425,1.698,1.177,3.0
1.348,0.426,1.889,1.186,3.0
1.340,0.428,1.886,1.195,3.0
1.331,0.429,1.880,1.205,3.0
1.323,0.431,1.877,1.215,3.0
1.314,0.433,1.874,1.226,3.0
1.305,0.435,1.870,1.236,3.0
1.298,0.437,1.867,1.245,3.0
1.289,0.439,1.864,1.255,3.0
1.285,0.441,1.861,1.265,3.0
1.473,0.443,1.858,1.274,3.0
1.463,0.445,1.855,1.284,3.0
1.452,0.447,1.849,1.294,3.0
1.442,0.449,1.846,1.304,3.0
1.432,0.451,1.843,0.789,3.0
1.422,0.453,1.839,0.794,3.0
1.411,0.455,1.836,0.800,3.0
1.401,0.458,1.833,0.807,3.0
1.391,0.460,1.829,0.816,3.0
1.381,0.462,1.826,0.824,3.0
1.371,0.465,1.823,0.833,3.0
1.362,0.467,1.820,0.842,3.0
1.352,0.469,1.817,0.851,3.0
1.343,0.472,1.814,0.860,3.0
1.333,0.474,1.811,0.872,3.0
1.324,0.477,1.807,0.548,3.0
1.314,0.480,1.804,0.544,3.0
1.305,0.483,1.801,0.549,3.0
1.295,0.486,1.798,1.457,3.0
1.286,0.489,1.794,0.553,3.0
1.277,0.493,1.790,0.558,3.0
1.271,0.497,1.787,0.567,2.0
1.259,0.500,1.786,0.591,2.0
1.250,0.503,1.783,0.596,2.0
1.245,0.507,1.780,0.598,2.0
